"gene","logFC_hyp","logFC_circ","score"
"CAPZA1",0.25131079554931,0.417873289006491,0.669184084555801
"ALKBH7",-0.4558187973462,-0.213234331067127,0.669053128413328
"FAM110A",0.485497632763935,0.183211654617638,0.668709287381573
"VPS50",0.323138904118299,0.345395588279563,0.668534492397862
"ZNF57",0.522427753051222,0.14546150983402,0.667889262885242
"PLCD3",-0.666253371518787,-0.001608125716408,0.667861497235195
"GAPVD1",0.328871954132486,0.338480067749901,0.667352021882388
"LRRC8B",-0.301951689383402,-0.365374553446592,0.667326242829994
"PDS5B",0.1910200328371,0.476249551587375,0.667269584424475
"VGLL4",0.54490937195868,0.12179278950114,0.666702161459821
"ZNF451",0.368498899359819,0.298174106062175,0.666673005421994
"TSFM",0.223803064471749,0.442704179101595,0.666507243573344
"AS3MT",0.418743545155633,0.247361167924836,0.666104713080468
"TAP2",0.601384183485295,0.0646081609901717,0.665992344475467
"SMARCC1",0.107247791858817,0.558556591769338,0.665804383628155
"MARCHF6",0.455537418934387,0.210039193772046,0.665576612706434
"NOL6",-0.558120928536943,-0.107095323044126,0.665216251581069
"TBC1D23",-0.610985913583812,-0.05381437031778,0.664800283901592
"INPP5B",0.42762526248551,0.237103978326541,0.664729240812051
"MCOLN1",-0.49206044578715,-0.172067886426452,0.664128332213602
"C1RL",0.656967428991976,0.0070898481935755,0.664057277185551
"U2SURP",0.191832503221527,0.4717437783888,0.663576281610327
"NT5C",-0.44275155048506,-0.220810364802521,0.66356191528758
"TOMM40",-0.549888420172995,-0.113593635075746,0.663482055248741
"ATP2B4",0.588927137486876,0.0741527562482691,0.663079893735145
"RIOK3",0.344979931543513,0.317909802444793,0.662889733988306
"MISO1",-0.541870795374394,-0.120900132814015,0.662770928188409
"SNX33",0.527815215935243,0.13474457953972,0.662559795474963
"HEATR5A",-0.606607792639988,-0.0559429335102779,0.662550726150266
"RCBTB1",0.207831567787051,0.454702238305408,0.66253380609246
"PLP2",-0.46754742494651,-0.194715190832262,0.662262615778772
"PLXNB2",-0.640205834289064,-0.022050536400533,0.662256370689597
"ATAD2",0.467517073861892,0.194532225250242,0.662049299112134
"SLC41A3",-0.505989384671421,-0.155680227856259,0.66166961252768
"GCC2",0.418159715589302,0.24348586992315,0.661645585512452
"INTS9",-0.26113463793502,-0.399337180894213,0.660471818829232
"METTL15",0.624283885067371,0.036152053341767,0.660435938409138
"STAT5B",-0.606822476462149,-0.0535954717594862,0.660417948221635
"TGFB2",0.345075249679906,0.315136137010719,0.660211386690624
"RPUSD4",-0.232723911373449,-0.427293754340759,0.660017665714209
"DSTYK",0.473140710019351,0.186389699063242,0.659530409082592
"NOC4L",-0.404033030157982,-0.255457216563732,0.659490246721715
"PDHX",0.601438483226437,0.0578211122374803,0.659259595463917
"MRPL52",-0.512417049026888,-0.146654394920617,0.659071443947505
"WWP2",-0.364894146113993,-0.294171122973518,0.659065269087511
"H4C16",-0.558513604257164,-0.100381933025582,0.658895537282745
"PTER",-0.529264131022682,-0.129631151078538,0.65889528210122
"SNX11",-0.612030837286776,-0.0466304296336082,0.658661266920384
"PFKFB3",0.640867227218609,0.0174429599265977,0.658310187145207
"ALG14",0.513849504643638,0.144299511600404,0.658149016244042
"ETFB",-0.470248941023876,-0.187842261643424,0.6580912026673
"VAMP8",0.442731015774523,0.214835506859584,0.657566522634108
"SLC35E1",0.35365865551073,0.30351716977309,0.65717582528382
"MAP4K5",0.142026607797228,0.514605423566085,0.656632031363313
"ZNF320",-0.445814290891888,-0.210759037500405,0.656573328392294
"USP16",0.33831061283666,0.318203885039616,0.656514497876275
"RPL35",-0.548645063405576,-0.107790902657715,0.656435966063292
"RCOR3",0.299533856608412,0.356701060155001,0.656234916763413
"ZNF703",0.320608681607642,0.335556234980785,0.656164916588426
"GMPPB",0.608835359498802,0.0469796268643057,0.655814986363108
"C5orf22",-0.345582663886046,-0.309167473294767,0.654750137180813
"CERK",-0.129537341232758,-0.524481946204368,0.654019287437126
"RALB",0.477867013685898,0.176116548334712,0.653983562020611
"KANK1",0.582909930526448,0.0709109634162319,0.65382089394268
"NLRC5",-0.29979701454253,-0.353736840149022,0.653533854691552
"CRY2",-0.586949677743237,-0.0664877577152359,0.653437435458473
"CSDE1",0.337535211209232,0.315685567096361,0.653220778305593
"CASP4",0.461717262812896,0.191194108828196,0.652911371641092
"MORC3",0.108896579042226,0.543793241194116,0.652689820236342
"L3HYPDH",0.10425469692923,0.548423382699093,0.652678079628322
"HMG20A",-0.388789995148763,-0.263884076001466,0.652674071150229
"ZHX2",0.629068184563933,0.0233943992024992,0.652462583766432
"CRKL",0.327820941474937,0.324532845353485,0.652353786828423
"DTD1",-0.591123857026792,-0.0608239386529146,0.651947795679707
"BLOC1S1",-0.442547239091853,-0.208531751828046,0.651078990919899
"DIP2C-AS1",0.172274775122896,0.478770665475262,0.651045440598158
"RRS1",0.464483730359828,0.186474055178946,0.650957785538774
"PDIA3",0.488286266703948,0.162564443785477,0.650850710489425
"ECI1",-0.573900002824361,-0.0758762180342822,0.649776220858644
"MIEF1",0.57590297855207,0.0733583385157077,0.649261317067777
"MED27",0.492899015653236,0.156116715813953,0.649015731467189
"TMEM126B",0.421469424702523,0.22731095482617,0.648780379528693
"ZNF696",-0.377404691114807,-0.270909625203246,0.648314316318052
"GREB1L",-0.578654822325028,-0.0696488062454443,0.648303628570472
"PYURF",0.511749187830135,0.136446688463264,0.6481958762934
"ATP6V0A1",0.582755447612782,0.065377430202791,0.648132877815573
"YIF1B",-0.644998692405022,-0.00296615908942677,0.647964851494448
"ITM2B",0.509041118376725,0.138738986976207,0.647780105352933
"BRCC3",0.312545060338599,0.334720115400687,0.647265175739286
"NFYC",-0.644467638169372,-0.00238437107757417,0.646852009246946
"MRPL32",-0.514267402258292,-0.132552255262254,0.646819657520546
"TMTC3",0.309492669671633,0.337255565175978,0.646748234847611
"ZFAND5",0.372140561825093,0.274314294497586,0.646454856322679
"BBS9",0.181107370781679,0.465312394133335,0.646419764915014
"TNIP1",0.394315646481736,0.251792229332594,0.64610787581433
"KDM2B",-0.509578210756677,-0.136455023259124,0.646033234015801
"HSBP1L1",0.301306443461264,0.344151879867295,0.645458323328558
"RBM14",-0.16270396619455,-0.482703622785997,0.645407588980547
"METTL22",0.532676119481724,0.11250549127036,0.645181610752084
"PDGFA",-0.517401399890628,-0.127235845557832,0.644637245448459
"PLEKHG4",-0.265315176551447,-0.378968099246427,0.644283275797873
"MTPAP",0.00674150418171848,0.637390246248363,0.644131750430081
"SNRNP70",0.579482950911189,0.064535014493182,0.644017965404371
"MNS1",0.395692140032865,0.248255126487536,0.643947266520401
"AHI1",-0.386728864670641,-0.257196138866755,0.643925003537396
"TLE3",0.461585397565634,0.181998150751537,0.643583548317171
"UBR2",0.527223042594048,0.116155128765103,0.643378171359151
"UAP1L1",0.604542300363743,0.0388194281672867,0.64336172853103
"PIAS4",0.539361869971457,0.103989452074178,0.643351322045635
"SAR1B",0.636230880531914,0.00670771182709906,0.642938592359013
"OBSL1",0.568371223796886,0.074515139437592,0.642886363234478
"SYNGR1",-0.322120567880342,-0.320747156656101,0.642867724536443
"ZNF674",-0.438848375574812,-0.203728380264545,0.642576755839356
"PYROXD2",-0.496603175988096,-0.145836234094823,0.642439410082919
"ZNF576",0.543636873553753,0.0976699929365465,0.641306866490299
"NDUFC2-KCTD14",0.513635801456828,0.127520076994601,0.641155878451429
"IZUMO4",-0.0333012738378704,-0.607678826581296,0.640980100419167
"ARL1",0.608411337563834,0.032539114047851,0.640950451611685
"CHST15",-0.544062748062676,-0.0967380604605474,0.640800808523224
"EIF4A3",0.466387086494564,0.174190440800357,0.64057752729492
"RAB30",-0.170414797138856,-0.470106111018556,0.640520908157412
"DDX6",0.381702354013816,0.258595406067271,0.640297760081087
"KHDC1",-0.636261018937482,-0.00397814196409652,0.640239160901579
"ATF7",0.627899340179475,0.0122864116217687,0.640185751801244
"RMI1",0.557692692947377,0.0824041335289007,0.640096826476278
"LRP11",-0.625890716735916,-0.0142026522576142,0.64009336899353
"CYB5R1",0.636857121574968,0.00309702781845989,0.639954149393428
"JADE2",-0.530848813070742,-0.1090877648071,0.639936577877843
"MKRN1",0.357778619374116,0.281929170504715,0.639707789878831
"LONRF2",-0.582450382314094,-0.0572494886735713,0.639699870987665
"TMEM184C",-0.601312173011454,-0.0380065013784661,0.63931867438992
"EPAS1",-0.194706968427691,-0.444423693926002,0.639130662353693
"DCPH1",0.365435143486477,0.273328830742733,0.638763974229209
"FTH1",0.427392189785504,0.211074117000228,0.638466306785732
"SMC1A",0.513124613517477,0.125202669541483,0.63832728305896
"ECD",0.507122389009036,0.130667810132217,0.637790199141253
"BCL2L11",0.216925986573301,0.420809754445097,0.637735741018398
"NUTF2",-0.604052874721951,-0.0332543349167738,0.637307209638725
"ZNF444",-0.0289355549406878,-0.608121427595088,0.637056982535776
"MORC4",0.559886915694949,0.0770718004973663,0.636958716192315
"USP40",0.213469080609331,0.423431955233207,0.636901035842538
"SLC26A2",-0.56389968893345,-0.0727076416608505,0.6366073305943
"SLC2A11",0.508797125392491,0.127769377047677,0.636566502440169
"MC1R",-0.00405657712263907,-0.632042958442868,0.636099535565507
"EPN2",-0.428575400903991,-0.206814702325358,0.63539010322935
"TRAPPC8",-0.482253512236833,-0.152814657167481,0.635068169404314
"TBL1X",0.359373666467437,0.274825365016074,0.634199031483511
"QTGAL",0.125885205872278,0.508198754680222,0.6340839605525
"SDHAF1",-0.252341934903319,-0.380769993936977,0.633111928840296
"L2HGDH",0.464049003941538,0.168827909825025,0.632876913766563
"MRE11",0.291314642991046,0.341496351605777,0.632810994596823
"IRF7",0.587207746170848,0.0456010679760723,0.63280881414692
"PML",-0.436080461057371,-0.196132495914239,0.63221295697161
"COLEC12",0.379282614121071,0.252547363419789,0.63182997754086
"SSBP3",0.282554179958851,0.349159913950361,0.631714093909211
"DHRS3",0.0619428036313368,0.569354264930749,0.631297068562086
"TRAF2",-0.359162595683853,-0.271996076716694,0.631158672400547
"RPL27",-0.516121053817827,-0.114713748780208,0.630834802598034
"AP5S1",-0.493999100662727,-0.1365459484346,0.630545049097327
"COLGALT1",-0.555466808039579,-0.0742725605182839,0.629739368557863
"RNF126",-0.530961445872952,-0.0986748084331346,0.629636254306087
"PPIL4",0.389843519052002,0.239770353809774,0.629613872861776
"RUVBL1",0.549482305332247,0.0800605665886094,0.629542871920856
"CDK7",0.617818277896633,0.0114842179539743,0.629302495850607
"FER",0.23341942759487,0.395561618055906,0.628981045650776
"RPS6KB2",-0.33959480980969,-0.288959918899303,0.628554728708993
"NUFIP1",0.579981886730176,0.0482792098752669,0.628261096605442
"BRPF3",0.439473501355007,0.188336633126312,0.627810134481319
"FASTKD5",0.327240726877671,0.300418553026461,0.627659279904132
"HS1BP3",0.313821797440963,0.313410964459948,0.627232761900911
"FZR1",-0.400006318559909,-0.226821418678319,0.626827737238228
"ESF1",-0.59766898604076,-0.0290535800832927,0.626722566124053
"CHMP7",0.303418021072475,0.323100393559046,0.626518414631521
"CYLD",0.0188466154860367,0.607600437780612,0.626447053266649
"BAZ2B",0.358731177059865,0.267643251513963,0.626374428573828
"SLC44A2",-0.554454103523952,-0.0718777354691209,0.626331838993073
"RPTOR",0.471478447581964,0.154731966756621,0.626210414338585
"ELOVL5",0.231314294562556,0.394286587980216,0.625600882542772
"TRAPPC1",-0.596974446933872,-0.0285347849530186,0.62550923188689
"MRPL49",-0.581939607360939,-0.0435399072511373,0.625479514612076
"HOXB3",0.241842228855855,0.383208652042161,0.625050880898016
"PPP2R5E",0.373640336899915,0.251288166639565,0.62492850353948
"PLIN3",-0.486103545391624,-0.138559062592972,0.624662607984596
"CCDC77",-0.439644760812726,-0.184957356817415,0.624602117630142
"ATP6V0C",-0.319654236100201,-0.304797343072662,0.624451579172862
"CHCHD4",-0.494229677771893,-0.130213066644465,0.624442744416358
"COMMD2",0.535106038633681,0.0889706092177054,0.624076647851386
"DDT",-0.487131065985025,-0.136640529209585,0.623771595194611
"RNF113A",0.372494177660641,0.251162662774234,0.623656840434875
"ARPC4-TTLL3",-0.52203694518724,-0.101441853730851,0.623478798918091
"DNAH7",-0.496644708759977,-0.126805579243456,0.623450288003433
"SNAPC2",0.159047120748549,0.464144837083464,0.623191957832013
"MTMR11",-0.180816822997139,-0.442223862173639,0.623040685170779
"PLPP3",0.152438598329326,0.470564575057438,0.623003173386764
"FSAF1",0.583696719791703,0.039273605465354,0.622970325257057
"TPRA1",0.426852946056377,0.195939057644956,0.622792003701333
"B4GAT1",0.193713051939852,0.428892520419248,0.622605572359099
"MFN1",0.525172990019535,0.0970093763112398,0.622182366330775
"RMND5A",0.13671258782398,0.485165714088376,0.621878301912356
"ZBTB7A",0.357021598285767,0.263471302415732,0.620492900701499
"THYN1",-0.445730459321447,-0.174743730058437,0.620474189379884
"RNF19A",0.579666414327336,0.0407982128954814,0.620464627222818
"SHISA4",-0.432209550116165,-0.187542326358838,0.619751876475004
"CEP57L1",0.09297139986188,0.526515533471754,0.619486933333634
"UPF3A",-0.617579506566613,-0.00182911151688137,0.619408618083494
"DNAJC15",-0.411191365839976,-0.208172607008457,0.619363972848433
"ABHD4",-0.387351927321437,-0.231258447253604,0.618610374575042
"RTL10",-0.488652811686562,-0.129487763635017,0.618140575321579
"DUSP5",-0.361934911370453,-0.256074983409263,0.618009894779716
"SKIC2",-0.45762954390627,-0.160227286383674,0.617856830289944
"ESPL1",-0.602926609145206,-0.0142001275594872,0.617126736704694
"TWF1",0.349563627562444,0.267290456439027,0.616854084001471
"PCYT2",-0.20652617731938,-0.409798202453492,0.616324379772871
"CAPN1",0.529988790863364,0.0863096665461045,0.616298457409469
"NIF3L1",0.438291498909662,0.17768227488478,0.615973773794442
"BICD1",-0.446541301801595,-0.169420297692457,0.615961599494052
"VPS36",0.346267768561636,0.269385244198164,0.615653012759799
"ABL2",0.28104585026364,0.334382879230461,0.6154287294941
"ARHGEF18",-0.49024282622707,-0.124915373173032,0.615158199400102
"STK38L",-0.606243007141701,-0.00887629841531368,0.615119305557015
"SLC35B1",-0.399220007123455,-0.215836531477358,0.615056538600814
"DDAH1",0.385680643531795,0.229076739390855,0.61475738292265
"NXT1",0.314856493310418,0.29985276528281,0.614709258593228
"GPATCH2L",0.424063550603035,0.190576767016021,0.614640317619056
"UHRF1",-0.551174065343914,-0.0633511309957866,0.6145251963397
"CFAP410",-0.425958506879973,-0.188539556269341,0.614498063149314
"TRAF3IP2",0.0776527607340891,0.53604038705097,0.613693147785059
"GPR180",-0.475283382276746,-0.138399362907322,0.613682745184068
"ZNF507",0.412369403775389,0.201097995388222,0.613467399163611
"GRK6",-0.388176375069893,-0.225253083127468,0.61342945819736
"RRAGC",0.111191557193186,0.502141186006944,0.61333274320013
"ATG2A",0.492412558155381,0.120701120708658,0.613113678864039
"AP5B1",0.282869681648578,0.330087638150736,0.612957319799314
"IQCE",0.352157448304166,0.260789247506248,0.612946695810415
"PSMD3",-0.436182891306784,-0.176603532309485,0.612786423616268
"TADA1",0.382318224622937,0.230342260426414,0.612660485049351
"HM13",-0.377411939080726,-0.235091446742576,0.612503385823302
"DHRS12",0.4143024259118,0.198149090642144,0.612451516553944
"MKLN1",0.325703315364115,0.286396313238269,0.612099628602384
"TTLL5",-0.432931655311005,-0.17882298287691,0.611754638187915
"DNAAF2",0.581756003275136,0.029628047621034,0.61138405089617
"ECSIT",-0.578838287920052,-0.0325449985279977,0.611383286448049
"SEC61A2",0.531696166254243,0.0795780611407988,0.611274227395041
"SYNE3",-0.443388097330064,-0.167859858547507,0.611247955877571
"G6PC3",-0.232469371834275,-0.378580325534061,0.611049697368336
"LAMA5",-0.439968752583087,-0.170825683693136,0.610794436276223
"NAE1",-0.441228258819315,-0.169521522335751,0.610749781155066
"CCDC71",0.280861819682464,0.329726666671371,0.610588486353835
"BNIP3L",0.408931155412317,0.200856074370167,0.609787229782484
"EPOR",-0.373506869000793,-0.236030189549686,0.609537058550479
"CPNE3",0.468520115050624,0.140931522320622,0.609451637371246
"KATNB1",-0.330841479141063,-0.278589960460939,0.609431439602002
"POLQ",0.236105731310628,0.37301884887608,0.609124580186708
"UBE2D4",0.441075584731447,0.167893350531755,0.608968935263202
"TBC1D2B",0.188162365673513,0.420577996515847,0.60874036218936
"TATDN3",-0.52225164519332,-0.0860046906955994,0.60825633588892
"SLC23A2",0.481492345614444,0.126655161987951,0.608147507602395
"EIF5B",0.447838250392487,0.159757485895221,0.607595736287708
"VAPA",0.375657238806061,0.231823899038997,0.607481137845058
"LAMTOR4",-0.47174483131267,-0.135679441358493,0.607424272671162
"ITGAV",0.0809248264956581,0.526261160333105,0.607185986828763
"EME2",0.568847118963345,0.0381811676509924,0.607028286614337
"PTGR1",0.597065051478255,0.00990481129348897,0.606969862771744
"MPPE1",0.531589424493641,0.0740825020835287,0.60567192657717
"KDM3A",0.47021462927772,0.13523832438525,0.60545295366297
"BMPR2",0.290268815119856,0.315060305897377,0.605329121017232
"DDX47",-0.530758234849471,-0.0745504398112367,0.605308674660708
"MRPS18A",0.405977054110331,0.199279121488948,0.605256175599279
"PABIR3",0.509622508484894,0.0955137522078564,0.60513626069275
"ARV1",0.5321684113303,0.0729121955672039,0.605080606897504
"PHF12",-0.326860549691949,-0.278060318515175,0.604920868207123
"RPL32",-0.541975158785792,-0.0629267898916321,0.604901948677425
"MGAT4A",0.449205265761706,0.155314497403905,0.604519763165611
"USP21",-0.108461996765345,-0.495602134857275,0.604064131622619
"RPL14",-0.538790906756931,-0.065037488290697,0.603828395047628
"TBC1D10A",0.254548070547295,0.349213593235089,0.603761663782385
"SENP3",0.22931778499374,0.374240063425034,0.603557848418774
"EIF5A",-0.528598904224497,-0.0747844003429128,0.60338330456741
"MORC2",0.595735414665876,0.00752056299612924,0.603255977662005
"ARMC5",-0.481541534171601,-0.12152743483275,0.60306896900435
"NOP58",0.384843376782145,0.217563512856775,0.60240688963892
"CNOT7",0.10611815958105,0.495934175007893,0.602052334588943
"RPAIN",-0.425273259232362,-0.176763894410612,0.602037153642974
"RPP25",0.593393183511783,0.00861758055094697,0.60201076406273
"SIN3A",0.29712213671228,0.30468387049967,0.601806007211951
"TXNRD2",-0.505169695231451,-0.0963962062060881,0.60156590143754
"HADH",0.581011200589781,0.0204516829933024,0.601462883583083
"SUPT3H",0.384310126736136,0.216977686968701,0.601287813704837
"ZNF32",-0.438608987934963,-0.162618554802924,0.601227542737886
"CTNNBL1",-0.501443024225038,-0.0990896931429601,0.600532717367998
"MEIOC",-0.272492738545297,-0.327960583612798,0.600453322158095
"AFG2A",-0.564234202865755,-0.0361733884097877,0.600407591275542
"ARMCX6",0.20812452664325,0.392194727292935,0.600319253936185
"VPS35L",0.467083029382447,0.132953613420452,0.600036642802899
"ZMYND19",-0.536185118541761,-0.0638164629202045,0.600001581461966
"LRRC14",-0.112103879136694,-0.487380658935026,0.599484538071719
"RELL1",0.301494693339186,0.297723865608602,0.599218558947789
"TAF6",-0.560539085199423,-0.0384995653906453,0.599038650590069
"MEX3C",0.227309759413373,0.371669052980784,0.598978812394158
"TMEM106A",-0.57663470001247,-0.0221838258502021,0.598818525862672
"IFT57",-0.433637529690149,-0.164582268689323,0.598219798379471
"DBR1",0.244557764601935,0.353539127092088,0.598096891694023
"VMAC",0.489461626628916,0.108518097775991,0.597979724404908
"ZSCAN32",-0.309593957558446,-0.288363798288341,0.597957755846787
"UPF3B",0.0136615556660953,0.584111782904604,0.597773338570699
"ANGEL2",0.410407769798314,0.187304695322755,0.597712465121069
"SMNDC1",0.360197996439016,0.237504078787084,0.5977020752261
"THG1L",0.494678831458287,0.102925206518893,0.59760403797718
"PIGB",0.484408418879842,0.112962458368974,0.597370877248816
"MARCHF5",0.490586851976976,0.106315376193144,0.59690222817012
"NARF",0.0657772383734976,0.531030337821977,0.596807576195475
"TOPORS",0.400598968335837,0.195916820566786,0.596515788902623
"BAZ1B",0.253240032691128,0.343208478935722,0.59644851162685
"ZCCHC3",-0.129779453951943,-0.466372874822854,0.596152328774797
"CWC27",0.047413390644186,0.54852404736996,0.595937438014146
"ZRANB3",0.0693714008403483,0.526168408240272,0.59553980908062
"KPNA6",0.137266301437086,0.458144363321121,0.595410664758207
"BAMBI",0.156573574089602,0.438815290263816,0.595388864353419
"POLK",0.44587678431965,0.149270314555495,0.595147098875144
"ARRDC3",0.146587260042328,0.447891868483469,0.594479128525798
"NAA30",0.265497009525206,0.328772765083346,0.594269774608553
"ZNF823",-0.490368138155589,-0.103843126319749,0.594211264475339
"SS18",-0.505913624842396,-0.088044351416058,0.593957976258454
"TREX1",-0.381140741326911,-0.212678021225645,0.593818762552556
"ZDHHC17",0.385339267453828,0.208386599233726,0.593725866687554
"MSH6",0.535199101501395,0.0583804189949246,0.59357952049632
"SERPINB1",-0.4528676848327,-0.140288802991381,0.593156487824081
"PEX5",-0.592061683424684,-0.00102460976349361,0.593086293188177
"OXR1",0.373424080082732,0.219125178547391,0.592549258630123
"SRPRA",-0.405948923194488,-0.186586992792066,0.592535915986554
"MOB3C",-0.0494616098757543,-0.542827201338015,0.592288811213769
"MRPL44",0.505074304276085,0.0867622143427811,0.591836518618866
"PLSCR3",0.422013190823386,0.169284064100427,0.591297254923813
"PLRG1",0.309418858485481,0.281801462126709,0.59122032061219
"SLC25A20",-0.381751531279067,-0.209208450402294,0.59095998168136
"ZBTB5",-0.58111483011513,-0.008866586883995,0.589981416999125
"GOLPH3",0.401412273907689,0.188421071595847,0.589833345503536
"C1R",0.391793020537931,0.197823451614032,0.589616472151963
"MRPL4",-0.359848366381247,-0.229686741287296,0.589535107668542
"TTC7A",-0.210844557544053,-0.378655883343614,0.589500440887667
"SRGAP2",-0.546628805579943,-0.0425674865005634,0.589196292080506
"FAM120C",-0.305669124841166,-0.283498263348554,0.589167388189721
"CLPTM1",-0.342664727282864,-0.246481484708895,0.58914621199176
"CIPC",0.443365581034422,0.145336643898817,0.58870222493324
"STYX",0.260580201763577,0.328102797539887,0.588682999303464
"ZMIZ1",0.568955960087297,0.0197131594982318,0.588669119585529
"CEPT1",0.339089967152688,0.249260693909497,0.588350661062185
"PHLDA1",-0.326036508174544,-0.262107016479934,0.588143524654478
"JMY",0.430160090292439,0.15773065718047,0.587890747472908
"ST14",0.408496990467161,0.178796144715347,0.587293135182508
"UTP25",0.398465342827153,0.188484929992467,0.58695027281962
"PLEC",-0.408545654988673,-0.178289973254344,0.586835628243017
"SLC38A1",0.399231945344813,0.187556896681605,0.586788842026419
"SECISBP2L",0.411609861566011,0.174785770731826,0.586395632297837
"BBS10",0.104709993675949,0.481397005126557,0.586106998802507
"VDAC1",0.500731355094034,0.0848296272814633,0.585560982375497
"RPS19BP1",-0.440251771990023,-0.145257277088738,0.585509049078761
"TSEN2",0.502917319668113,0.0825817028088758,0.585499022476989
"PTBP3",0.400056242821463,0.184834307240819,0.584890550062282
"TMEM25",0.465387925227697,0.11936651522123,0.584754440448927
"N4BP2L1",0.24804945888165,0.336329415825762,0.584378874707412
"ABCB6",0.424646684225983,0.159331336135969,0.583978020361952
"OVCA2",-0.565848452014941,-0.0179977114625043,0.583846163477445
"FA2H",0.493908642093647,0.0895941714132045,0.583502813506851
"PLEKHA7",0.308945044460218,0.274170310440355,0.583115354900573
"RCHY1",0.515229080547373,0.0678212426638347,0.583050323211208
"TSC1",0.212962399710478,0.369938120908955,0.582900520619432
"HMGCR",-0.440886478471256,-0.141705912163477,0.582592390634733
"ADAP2",0.238663126540563,0.343799888099924,0.582463014640487
"WDR7",0.480819809986868,0.101558285128046,0.582378095114914
"AP4M1",-0.197209519240993,-0.385075705885574,0.582285225126568
"PBX2",0.339539980661555,0.242478195678151,0.582018176339706
"C2orf42",-0.348181826865811,-0.233725046803893,0.581906873669704
"TMEM183A",0.538666778534422,0.0432029518343304,0.581869730368752
"MED22",-0.55939606455561,-0.0223075083504876,0.581703572906097
"PTEN",0.376634230646171,0.204835021841438,0.581469252487609
"EIF1B",-0.377953645860479,-0.203502845769999,0.581456491630478
"PKP2",-0.350542878375567,-0.230865713384604,0.581408591760171
"ZNF800",0.404292391675725,0.176943629202436,0.581236020878161
"PLSCR1",0.546836575308195,0.0343464228102306,0.581182998118425
"SIKE1",-0.38966404816444,-0.191350549438806,0.581014597603247
"DDX60L",0.452685893225227,0.127920299123695,0.580606192348922
"SEC22C",-0.50551043946718,-0.0749711882899033,0.580481627757083
"POLR3G",0.559113254121112,0.0212908265815621,0.580404080702674
"TSPAN31",0.547219753817852,0.0328347802241336,0.580054534041985
"MED1",0.499698851972084,0.0802419184255969,0.57994077039768
"INTS4",0.535015982860235,0.044630553032166,0.579646535892401
"ARHGDIA",-0.559090467370446,-0.0203603540758266,0.579450821446272
"RPS15",-0.492657543326656,-0.0855701641628013,0.578227707489457
"ZSCAN2",0.133469686956044,0.444227609732523,0.577697296688567
"TAF13",0.0980949098772301,0.479513237248764,0.577608147125994
"SLC35D4",-0.571349340640277,-0.00614399367988749,0.577493334320164
"FAR1",-0.340714442327797,-0.236639588322418,0.577354030650215
"MPHOSPH10",0.291041781965982,0.286072945501348,0.57711472746733
"CENPK",0.367378410717453,0.209496278856664,0.576874689574117
"CAPZA2",0.243512642142097,0.332959605944515,0.576472248086612
"NCS1",-0.276117107639345,-0.300277672566461,0.576394780205805
"UBR5",0.19906221342758,0.377310705110412,0.576372918537992
"MOCOS",-0.457541263366049,-0.118049685486334,0.575590948852384
"GLE1",0.552710820029032,0.0226333397398149,0.575344159768846
"GALC",0.364249087335106,0.210764842633852,0.575013929968958
"EEF1AKMT1",0.132974605995189,0.441977529255511,0.5749521352507
"UBE2E3",-0.400576996909839,-0.174356160764282,0.574933157674121
"CARS2",0.555558476207233,0.0193291362098509,0.574887612417084
"RPS21",-0.421554579266989,-0.153095890231283,0.574650469498271
"DMAC2",-0.222111317839827,-0.35233118757697,0.574442505416798
"CHP1",0.306357221005676,0.267521432085353,0.573878653091029
"XYLT2",0.554299715939558,0.0195663188161372,0.573866034755695
"SNAPIN",0.540853425106391,0.0329523197278538,0.573805744834245
"RPP30",0.0484941387664692,0.525220758475755,0.573714897242224
"MAGOHB",0.398206616553584,0.175504178567743,0.573710795121327
"NVL",0.289279614850405,0.284424677063393,0.573704291913798
"ELK3",-0.507185246916599,-0.0663063710034066,0.573491617920006
"C15orf61",-0.315110035956961,-0.258204727181179,0.57331476313814
"B4GALT4",0.503478711971882,0.0697461632276699,0.573224875199552
"SCMH1",0.507021657067375,0.0661069055489252,0.5731285626163
"PEX16",-0.499270056808964,-0.0736707212042385,0.572940778013202
"MAZ",0.487280655439764,0.0854644118663419,0.572745067306106
"CUL3",0.317140503709351,0.255442290835473,0.572582794544824
"PRKCI",0.492665856671659,0.0798616107938663,0.572527467465525
"GDAP1",0.288296017745735,0.284164989834387,0.572461007580122
"PRSS22",0.534827913043318,0.0376046622149859,0.572432575258303
"DYNC1LI1",0.391043043995597,0.181268631556856,0.572311675552454
"ATP11A",0.541410464683171,0.0306421129740295,0.5720525776572
"POLDIP2",-0.469364901840862,-0.102429164827615,0.571794066668478
"BTAF1",0.424002809422976,0.147715448493028,0.571718257916004
"GTPBP10",0.131933674199201,0.43923588312964,0.571169557328841
"DCAF13",0.466342557041543,0.104530540762929,0.570873097804472
"ENOSF1",0.352512153299138,0.218162454965928,0.570674608265065
"MARCKSL1",0.546433119482343,0.0233187796954688,0.569751899177811
"C4orf36",0.386669102879174,0.182333114034695,0.569002216913869
"MAP3K1",0.214676988884095,0.35414018794737,0.568817176831465
"POLRMT",-0.338641381635618,-0.230119112747995,0.568760494383613
"BFAR",-0.329981167398132,-0.238618998530308,0.56860016592844
"SLC25A10",0.383768462816335,0.184590697638705,0.56835916045504
