"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRKCH",0.042133828166756,1.30755728206603,0.929,0.75,1
"TRRAP",0.042133828166756,2.04002546788579,0.929,0.75,1
"MAP3K8",0.0422265647362077,0.925592465029736,0.857,0.5,1
"CDKN2A",0.0423296435717471,2.4103805770041,0.571,0.375,1
"PLA2R1",0.0424678613565594,1.82731577540924,1,0.812,1
"RND1",0.0424678613565594,0.759885744871498,1,0.812,1
"SIK2",0.0424678613565594,0.863625569858904,1,0.812,1
"HECA",0.0424678613565594,1.02901545500109,0.929,0.875,1
"POLA2",0.0424678613565594,1.28577712769659,0.929,0.875,1
"WDR55",0.0425475325632677,0.919324987579128,0.929,1,1
"FRMD4B",0.0425475325632677,1.1084504490397,1,0.938,1
"ICA1",0.0425475325632677,1.21199336955423,1,0.938,1
"MYO9A",0.0425475325632677,0.680494921462432,1,0.938,1
"PTGR3",0.0425475325632677,0.90899399405058,1,0.938,1
"STXBP2",0.0425475325632677,0.958185574259602,1,0.938,1
"DARS1",0.0425475325632677,0.559402766861274,1,1,1
"GGA1",0.0425475325632677,0.715426252364701,1,1,1
"HOOK2",0.0425475325632677,1.02993013336839,1,1,1
"LRIG2",0.0425475325632677,2.36430856647383,1,1,1
"LRPPRC",0.0425475325632677,0.757631631699166,1,1,1
"NCOA3",0.0425475325632677,0.884977561431409,1,1,1
"PLPP5",0.0425475325632677,0.909547972020871,1,1,1
"RAB10",0.0425475325632677,0.686926337657527,1,1,1
"RABL2B",0.0425475325632677,0.437322593088738,1,1,1
"RHBDF2",0.0425475325632677,0.607935044385529,1,1,1
"SLC9A7",0.0425475325632677,1.42399353526489,1,1,1
"SYNRG",0.0425475325632677,1.20316066111436,1,1,1
"VPS25",0.0425475325632677,0.443958433896644,1,1,1
"ZNF273",0.0425475325632677,1.21888106141651,1,1,1
"NECTIN1",0.0427025977895126,1.58264035597574,0.714,0.312,1
"TMCC3",0.0427025977895126,0.882557531384293,0.714,0.312,1
"STEAP3",0.0430327938885735,0.949249074447224,0.929,0.688,1
"ENGASE",0.0430991521782969,1.99680131869015,0.714,0.438,1
"USP36",0.0432558127540976,1.12178997329026,0.929,0.938,1
"PTPN4",0.0435368280771895,1.53902634462631,0.929,0.812,1
"SLC52A3",0.0435368280771895,1.44505971333554,0.929,0.812,1
"SSH3",0.0435368280771895,0.724377280178368,0.929,0.812,1
"NOMO1",0.0448301889646852,0.856718505113742,0.714,0.375,1
"CLYBL",0.0460791826309068,5.50155973380698,0.357,0.062,1
"PRMT6",0.0463418101750639,1.08224450803986,0.929,0.562,1
"CYBRD1",0.0464154575618967,1.43908163962689,1,0.875,1
"IFI6",0.0464154575618967,1.18296775111213,1,0.875,1
"GALNT4",0.0464833424361091,1.30067169002882,0.786,0.438,1
"SPATA2L",0.0467396848531358,0.928905581311577,0.857,0.438,1
"CLDN15",0.0467396848531358,1.26698132575759,0.714,0.562,1
"CEBPD",0.046757288710306,0.717804887126763,1,0.688,1
"KALRN",0.046757288710306,2.32506226298921,0.929,0.75,1
"BEST1",0.0471181677822938,1.01431853913965,1,0.812,1
"ZNF726",0.0471181677822938,0.70107390335233,1,0.812,1
"MLLT3",0.0471181677822938,2.51197255864134,0.857,0.938,1
"RBM4B",0.0471181677822938,0.903821089607463,0.929,0.875,1
"TYMP",0.0471181677822938,0.941319248099484,0.929,0.875,1
"GRIPAP1",0.0472053068752861,0.907901211108449,1,0.938,1
"H1-0",0.0472053068752861,0.799532265278686,1,0.938,1
"OTUD6B",0.0472053068752861,0.901739893535851,1,0.938,1
"PEF1",0.0472053068752861,0.540726726894175,1,0.938,1
"PRPF38A",0.0472053068752861,0.621034735328232,1,0.938,1
"UMPS",0.0472053068752861,1.28863226821399,1,0.938,1
"ZSWIM8",0.0472053068752861,0.868679253093362,1,0.938,1
"CD46",0.0472053068752861,0.578664876526208,1,1,1
"CIAO1",0.0472053068752861,0.733702381408134,1,1,1
"CSRP1",0.0472053068752861,0.749991554202129,1,1,1
"CYP51A1",0.0472053068752861,0.626983850927993,1,1,1
"DHRS7",0.0472053068752861,0.711811178135932,1,1,1
"ODR4",0.0472053068752861,1.22921948631727,1,1,1
"PLXNA3",0.0472053068752861,1.49863953026263,1,1,1
"PSMD11",0.0472053068752861,0.727022500737823,1,1,1
"RLIM",0.0472053068752861,0.691865585536724,1,1,1
"SMARCA4",0.0472053068752861,0.850159893635829,1,1,1
"SMIM14",0.0472053068752861,0.941086877025656,1,1,1
"SP3",0.0472053068752861,0.905930753304821,1,1,1
"STAT6",0.0472053068752861,0.538350666467135,1,1,1
"TEX10",0.0472053068752861,0.975045608229346,1,1,1
"ZBTB43",0.0472053068752861,3.10747686725089,1,1,1
"NARS2",0.0477289391080173,1.10475293934458,0.929,0.688,1
"PARP10",0.0477289391080173,1.03959617623639,0.929,0.688,1
"TMEM45B",0.0477289391080173,1.92051722092652,0.929,0.688,1
"ZNF805",0.0477761119440281,0.895234426460334,0.571,0.188,1
"CIMAP1B",0.0479620389323743,1.48184276704753,0.786,0.375,1
"TSPYL2",0.0479620389323743,1.33661832499546,0.786,0.375,1
"VDR",0.0479620389323743,2.96857295929692,0.714,0.438,1
"GPATCH2",0.0479951561886756,1.17099960637572,0.929,0.938,1
"NAA40",0.0479951561886756,0.926444603091189,0.929,0.938,1
"DSC2",0.048293857887018,1.1598109761407,0.929,0.812,1
"SHROOM3",0.048293857887018,1.16446123770509,0.929,0.812,1
"TMEM8B",0.048293857887018,2.0269953043171,0.929,0.812,1
"ALS2CL",0.0490671898312969,1.13718333872141,0.857,0.625,1
"NAALADL2",0.049464266834591,1.20587109172024,0.786,0.562,1
"ZNF668",0.049464266834591,0.98597002930008,0.786,0.562,1
"PRAG1",0.0498500526138719,1.70897191733173,0.714,0.375,1
"ALMS1",0.0500477934407408,1.59550891967102,1,0.625,1
"LRRC42",0.0500477934407408,0.791547340313945,1,0.625,1
"CYB5R2",0.0506602838931411,1.30403042942477,1,0.75,1
"SLC26A11",0.0506602838931411,0.949211694246283,1,0.75,1
"UBE2O",0.0506602838931411,0.908126804346167,1,0.75,1
"SYCE2",0.0507079793436616,2.40098046573965,0.5,0.188,1
"TLCD5",0.0508902755364664,2.35857007283666,0.857,0.688,1
"TARBP1",0.0513479895759035,1.35467337573173,0.929,0.562,1
"EXOSC4",0.0513895374294278,0.716725144740438,1,0.875,1
"LCMT2",0.0513895374294278,2.33736122160461,1,0.875,1
"ZNF770",0.0513895374294278,1.06013328633585,1,0.875,1
"FAM200A",0.0514995615367411,1.89896940116712,0.643,0.438,1
"ABCD1",0.0517611300988652,1.67245977247218,0.643,0.312,1
"GCHFR",0.0517611300988652,1.62053519026545,0.643,0.312,1
"SLC25A29",0.0517857754989035,1.90872776465001,0.929,0.75,1
"ATXN7L1",0.0518528214392975,0.742195955312548,0.857,0.438,1
"MED23",0.0519428624181202,1.00512950533225,0.857,0.5,1
"TBC1D16",0.0519428624181202,0.554466552319952,0.857,0.5,1
"SH3RF1",0.0521746832122294,0.903992080517931,1,0.812,1
"FAM199X",0.0521746832122294,1.34052252058629,0.929,0.875,1
"ZNHIT6",0.0521746832122294,0.834030597964213,0.929,0.875,1
"E2F6",0.0522682174564592,0.842140242772449,0.929,1,1
"FAM120A",0.0522682174564592,0.933336192913656,1,0.938,1
"IRF9",0.0522682174564592,0.982962899743163,1,0.938,1
"NEK5",0.0522682174564592,1.03108629387385,1,0.938,1
"OSTF1",0.0522682174564592,0.765804994088258,1,0.938,1
"RBCK1",0.0522682174564592,0.599887219943878,1,0.938,1
"SCPEP1",0.0522682174564592,1.05879479473823,1,0.938,1
"CAND1",0.0522682174564592,0.592946919988903,1,1,1
"FNIP1",0.0522682174564592,0.474187369931784,1,1,1
"KRT7",0.0522682174564592,0.798486020183246,1,1,1
"NCK1",0.0522682174564592,0.733060620082277,1,1,1
"PFKP",0.0522682174564592,0.659400476509016,1,1,1
"SRSF4",0.0522682174564592,1.27166240340203,1,1,1
"SNX33",0.0528307432111257,0.527815215935243,0.929,0.688,1
"ATP8A1",0.0529468599033815,1.15019370273773,0.571,0.188,1
"LEAP2",0.0529951329804654,1.39556204418564,0.714,0.312,1
"GPR137B",0.0531468974834908,0.7745885799989,0.929,0.938,1
"TSR2",0.0531468974834908,0.82949982649939,0.929,0.938,1
"CA12",0.0545566913825508,1.09435369584317,0.857,0.562,1
"ZNF418",0.0548109158355119,1.20091519821851,0.786,0.562,1
"RNFT1",0.0553555076606864,1.77686142901601,0.714,0.375,1
"MBTPS2",0.055377347445988,0.90599237450543,0.857,0.75,1
"CHMP4C",0.056009587225651,0.259511863811926,1,0.75,1
"NUFIP1",0.056009587225651,0.579981886730176,1,0.75,1
"VPS37A",0.056009587225651,0.788586755891611,1,0.75,1
"IFIT3",0.0562828458491773,1.14799137429235,0.857,0.688,1
"SRPK3",0.0564968977499554,1.18182650992984,0.643,0.25,1
"GM2A",0.056787498923397,0.674726964554032,1,0.875,1
"C3orf52",0.0567942241469563,1.46890306663792,0.786,0.688,1
"PSCA",0.0570628342519486,1.41448200828315,0.786,0.438,1
"ZNF623",0.0571188090165444,2.08881009141237,0.571,0.25,1
"PCLO",0.0572202787495142,2.04067538803183,0.643,0.438,1
"SLC35C1",0.0572427649264462,0.615509892948934,1,0.688,1
"PRUNE1",0.0572427649264462,1.07705454086324,0.929,0.75,1
"MNT",0.0572427649264462,2.3090323998334,0.786,0.875,1
"NDRG1",0.0572427649264462,1.32218984148453,0.857,0.812,1
"CELSR1",0.0576603339197275,0.769769888307679,1,0.812,1
"IFNGR1",0.0576603339197275,2.07536226737715,1,0.812,1
"LRBA",0.0576603339197275,0.68584660633497,1,0.812,1
"RPP25",0.0576603339197275,0.593393183511783,1,0.812,1
"VPS72",0.0576603339197275,0.633898861762425,1,0.812,1
"PKNOX1",0.0577620374539253,0.769447221322989,1,0.938,1
"SLC35F5",0.0577620374539253,1.42560269125249,1,0.938,1
"ZFP14",0.0577620374539253,1.05746020504825,1,0.938,1
"ABRAXAS1",0.0577620374539253,1.3237747164132,1,1,1
"ACBD3",0.0577620374539253,1.00177695168278,1,1,1
"BST2",0.0577620374539253,0.736188524840019,1,1,1
"CCNL1",0.0577620374539253,0.853096588306962,1,1,1
"CNBP",0.0577620374539253,0.305209774720198,1,1,1
"CPNE3",0.0577620374539253,0.468520115050624,1,1,1
"FAM162A",0.0577620374539253,0.772255208604973,1,1,1
"PDE4DIP",0.0577620374539253,0.858622433402044,1,1,1
"SH2B1",0.0577620374539253,0.955599210815037,1,1,1
"SLTM",0.0577620374539253,0.645823301608131,1,1,1
"GPC4",0.0584374479426952,1.11119424370513,0.571,0.188,1
"PARP14",0.0587365759844536,0.950796370353616,0.929,0.938,1
"ZNF576",0.0587365759844536,0.543636873553753,0.929,0.938,1
"SLC35A1",0.0590199705788661,0.855923983332344,0.786,0.375,1
"UBE2L6",0.0590674872402119,1.11581860873567,0.929,0.812,1
"LMCD1",0.0600080695806207,1.08230327561491,0.857,0.625,1
"PMEPA1",0.060289662530276,1.19545746996365,0.857,0.562,1
"CNPY4",0.0606096813994104,0.72670178877487,0.786,0.562,1
"CCDC171",0.0611516601520361,0.929603769219689,0.857,0.75,1
"CITED2",0.0611516601520361,2.26737496404786,0.857,0.75,1
"TRIM46",0.0611516601520361,1.20821762962808,0.857,0.75,1
"CTU2",0.0612539413127973,1.89852217304077,0.714,0.375,1
"BRD10",0.0618046257229143,0.736112689226497,1,0.75,1
"JAM3",0.0618135376756068,2.88706358066525,0.357,0.125,1
"PLXNB1",0.0621284129177242,0.71560413669017,0.929,0.625,1
"CSK",0.0626312505941731,1.20366160919192,1,0.875,1
"CSPP1",0.0626312505941731,0.966881514372171,1,0.875,1
"IDH2",0.0626312505941731,0.786224953597737,1,0.875,1
"ZNF284",0.0626312505941731,0.924951324745911,1,0.875,1
"ZNF286A",0.0626312505941731,1.07857082750748,1,0.875,1
"NBR2",0.062691117461565,1.18100414667662,0.786,0.688,1
"GSE1",0.0631530674291336,0.561271012847077,1,0.688,1
"ABHD3",0.0631530674291336,1.87068117412266,0.929,0.75,1
"ACSF2",0.0631530674291336,1.48450167326281,0.929,0.75,1
"KDM3A",0.0631530674291336,0.47021462927772,0.929,0.75,1
"PPIL6",0.0631530674291336,4.1759765227514,0.929,0.75,1
"HDHD3",0.0634305894868183,1.38827538779652,0.786,0.5,1
"ACOT4",0.0634305894868183,1.78234743694271,0.714,0.562,1
"RINL",0.0636009755700064,0.570239653860481,1,0.812,1
"SP110",0.0636009755700064,1.43944513172531,0.929,0.875,1
"FAM174A",0.0637094455868041,0.827957277479372,0.929,1,1
"BMAL1",0.0637094455868041,1.0757503484359,1,0.938,1
"PDP1",0.0637094455868041,0.865859037087621,1,0.938,1
"STEEP1",0.0637094455868041,0.630604696194482,1,0.938,1
"TET2",0.0637094455868041,1.03681109458854,1,0.938,1
"ANO6",0.0637094455868041,0.941312330482309,1,1,1
"APOL6",0.0637094455868041,0.980485566165418,1,1,1
"BPNT2",0.0637094455868041,0.985659472190214,1,1,1
"GPI",0.0637094455868041,0.80001892659714,1,1,1
"MGAT1",0.0637094455868041,0.716867833485948,1,1,1
"MLXIP",0.0637094455868041,0.96457832616657,1,1,1
"MRPL14",0.0637094455868041,0.437812726482518,1,1,1
"PIK3CB",0.0637094455868041,0.57762781249094,1,1,1
"RAB1A",0.0637094455868041,0.411803067408066,1,1,1
"SCARB2",0.0637094455868041,0.917703552624378,1,1,1
"SH3BP2",0.0637094455868041,0.96906342491858,1,1,1
"SINHCAF",0.0637094455868041,1.62077059410555,1,1,1
"SLC25A36",0.0637094455868041,0.691680221660285,1,1,1
"SPOP",0.0637094455868041,0.53354013122429,1,1,1
"USP3",0.0637094455868041,0.766275236563478,1,1,1
"VDAC1",0.0637094455868041,0.500731355094034,1,1,1
"VPS53",0.0637094455868041,0.507030486952067,1,1,1
"CCNP",0.0640613026819923,2.29183240922381,0.357,0.062,1
"HAS3",0.0640613026819923,2.74419018868595,0.357,0.062,1
"TRAF1",0.0642478760619689,1.14710618687406,0.571,0.188,1
"SLC66A2",0.064357157506558,0.988895239281657,0.929,0.688,1
"ANXA9",0.0643657118809016,3.41865317134118,0.571,0.25,1
"CD27",0.0643657118809016,1.350702484437,0.571,0.25,1
"UCK2",0.0651321948245003,0.92433888366492,0.929,0.812,1
"ZNF671",0.0652688310127703,1.45653863344277,0.643,0.375,1
"ADAMTSL4",0.0661052067705397,2.20424447598815,0.714,0.5,1
"DXO",0.0664902773931231,0.821563182769107,0.857,0.562,1
"HLA-C",0.0664902773931231,0.82647272719196,0.857,0.562,1
"RGS19",0.0674034087187572,1.08204679806027,0.857,0.75,1
"MYO15A",0.0680723415382092,1.62756723609438,0.857,0.875,1
"LGALSL",0.0684489953165832,1.06826525000946,0.857,0.688,1
"GTPBP8",0.0684489953165832,1.8749915909906,0.786,0.75,1
"LY6E",0.0689475007938067,0.738703214443538,1,0.875,1
"PGRMC1",0.0689475007938067,0.687779776797232,1,0.875,1
"SIRT7",0.0689475007938067,0.361233966077832,1,0.875,1
"TM9SF4",0.0689475007938067,0.748819060908989,1,0.875,1
"ZNF526",0.0689475007938067,0.866625236885914,1,0.875,1
"ZNF552",0.0689475007938067,0.504861519005482,1,0.875,1
"TSPAN15",0.0690808775178975,1.18185820893849,0.929,0.562,1
"SH3YL1",0.0695416859853526,0.644532352910251,1,0.688,1
"LAMA3",0.0695416859853526,1.07532423097055,0.929,0.75,1
"TMEM198",0.069602859389019,2.13350933857819,0.571,0.312,1
"ENOX2",0.069863258945003,0.551483866614626,0.857,0.5,1
"NMB",0.0699407709286051,1.03016841489279,0.786,0.5,1
"ZNF296",0.0699407709286051,2.13159460664526,0.714,0.562,1
"ACP2",0.0700196857195756,0.76153580645175,1,0.812,1
"SLCO3A1",0.0700196857195756,2.51004888102665,1,0.812,1
"TBC1D5",0.0701369026529047,1.07991975584813,0.929,1,1
"ARID3A",0.0701369026529047,0.631864565696223,1,0.938,1
"ATP6V0A2",0.0701369026529047,0.890107115663443,1,0.938,1
"MYO1E",0.0701369026529047,1.45248024239429,1,0.938,1
"PIP5K1A",0.0701369026529047,0.782343009261038,1,0.938,1
"SUDS3",0.0701369026529047,0.564757873753484,1,0.938,1
"AFF1",0.0701369026529047,0.738257868719042,1,1,1
"CD2AP",0.0701369026529047,0.522820795224421,1,1,1
"CORO2A",0.0701369026529047,0.978997842019237,1,1,1
"FAM227A",0.0701369026529047,0.598610823999759,1,1,1
"IQCE",0.0701369026529047,0.352157448304166,1,1,1
"KDM5A",0.0701369026529047,0.565889701329866,1,1,1
"MROH1",0.0701369026529047,0.713785926319382,1,1,1
"SMAD2",0.0701369026529047,1.04278915658978,1,1,1
"SREK1",0.0701369026529047,0.297024037035102,1,1,1
"TMEM179B",0.0701369026529047,0.469927284351644,1,1,1
"TRIM11",0.0701369026529047,1.2919139183895,1,1,1
"VPS13B",0.0701369026529047,0.894508646298753,1,1,1
"TVP23C-CDRT4",0.0701649175412293,4.04387803862654,0.429,0.188,1
"PRDM10",0.0706979843411628,2.73239667195206,0.5,0.25,1
"UBL4A",0.0716845430054152,0.724958873309661,0.929,0.812,1
"GGT7",0.0720449407219335,0.95156766701118,0.786,0.375,1
"PJA1",0.0722285572040262,1.80787003117699,0.643,0.375,1
"KCNMB3",0.0728193591542723,1.18724931104948,0.857,0.625,1
"H2BC21",0.0729625555299405,2.73428432678719,0.714,0.5,1
"GNAZ",0.0730523627075352,2.3226417069468,0.286,0,1
"LENG9",0.0730523627075352,4.04461370448785,0.286,0,1
"PIERCE2",0.0730523627075352,5.610861616967,0.286,0.062,1
"BCL6",0.0731971819387864,1.93235552521102,0.857,0.562,1
"CTSH",0.0731971819387864,0.911651870308837,0.857,0.562,1
"GMIP",0.0736775746973435,1.49946194156589,0.786,0.562,1
"TRIB3",0.0736775746973435,1.59853085328259,0.786,0.562,1
"ZFYVE9",0.0736775746973435,1.2785047224841,0.786,0.562,1
"GLRX2",0.0741492893044362,0.685372004297534,1,0.625,1
"VPS9D1",0.0741492893044362,2.88392660669162,1,0.625,1
"TTC33",0.0748357297099644,0.710659537840013,1,0.75,1
"PLBD1",0.0748357297099644,1.31351565836529,0.857,0.875,1
"WDR77",0.0748357297099644,1.01582201138738,0.857,0.875,1
"GALNT3",0.0752732818317363,1.47437675533865,0.857,0.688,1
"NOTCH1",0.0752732818317363,1.12230248354392,0.857,0.688,1
"FFAR2",0.0757583368618409,0.914953536787778,1,0.875,1
"HDAC7",0.0757583368618409,0.671221623107764,1,0.875,1
"MKNK2",0.0757583368618409,0.952589951576607,1,0.875,1
"TMEM25",0.0757583368618409,0.465387925227697,1,0.875,1
"TP53BP2",0.0764334310313024,0.918169078428363,0.929,0.75,1
"YPEL3",0.0764334310313024,0.880646033474655,0.929,0.75,1
"FAM117B",0.076510392894368,0.686108908661393,0.786,0.438,1
"LRATD2",0.0768491571207861,1.02348023100354,0.857,0.5,1
"KLHL20",0.0769429389192573,0.634700074457582,1,0.812,1
"ADAMTSL5",0.0769429389192573,0.944255474918056,0.929,0.875,1
"IL6R",0.0769429389192573,2.25152429205525,0.929,0.875,1
"PDCD7",0.0769429389192573,1.01234811010198,0.929,0.875,1
"CNOT4",0.0770673349255885,1.2131342075256,0.929,1,1
"NLN",0.0770673349255885,0.793037149990235,0.929,1,1
"CEP83",0.0770673349255885,0.738954479745242,1,0.938,1
"MYO1B",0.0770673349255885,1.06509896751628,1,0.938,1
"POFUT1",0.0770673349255885,0.92459301353396,1,0.938,1
"PRKD2",0.0770673349255885,0.905150826848991,1,0.938,1
"TBC1D17",0.0770673349255885,0.766887553985541,1,0.938,1
"TRIM14",0.0770673349255885,0.783372426124391,1,0.938,1
"UCHL5",0.0770673349255885,0.661029825665448,1,0.938,1
"AAMP",0.0770673349255885,0.504072205499553,1,1,1
"ASAH1",0.0770673349255885,0.910684624882594,1,1,1
"PPA2",0.0770673349255885,0.787829466423983,1,1,1
"PRKCI",0.0770673349255885,0.492665856671659,1,1,1
"SEC63",0.0770673349255885,0.804712088639644,1,1,1
"TMEM192",0.0770673349255885,0.779632420705387,1,1,1
"ZNF554",0.0770673349255885,1.19364425968828,1,1,1
"FA2H",0.0770919803256267,0.493908642093647,0.643,0.25,1
"SPTSSB",0.0770919803256267,3.93814240914212,0.571,0.312,1
"HLA-A",0.0774679327003165,0.982835438940162,0.571,0.188,1
"PDK1",0.0783763329893361,1.70584231289169,0.929,0.938,1
"PMS1",0.0783763329893361,0.590285940435447,0.929,0.938,1
"RNF152",0.0787449412548629,2.63232029998534,0.929,0.812,1
"CBX2",0.0793479421280072,2.73367926086203,0.643,0.5,1
"BOC",0.0799904416556771,1.26343113227242,0.857,0.625,1
"FOXC1",0.0814235606654876,1.15095122889094,0.857,0.75,1
"ZNF77",0.0814235606654876,1.2126932421888,0.857,0.75,1
"NEU1",0.0821219661926862,1.06998455852337,1,0.75,1
"NR2F2",0.0821219661926862,0.662678207182709,1,0.75,1
"RMP24",0.0821219661926862,1.05930860174502,0.857,0.875,1
"ZNF862",0.0821393775076686,0.897343361395706,0.714,0.375,1
"LGALS9",0.0826231260014987,1.77076697012308,0.929,0.625,1
"ZNF140",0.0826231260014987,1.41514081995229,0.857,0.688,1
"EPHB4",0.0830909485057953,0.822433082152147,1,0.875,1
"RNF121",0.0830909485057953,0.848281084778913,1,0.875,1
"SIAH2",0.0838528104368867,1.25063107884338,1,0.688,1
"ZNF841",0.0843939227496675,0.60313497424732,1,0.812,1
"ADCY6",0.0843939227496675,0.726424684584863,0.929,0.875,1
"HIP1R",0.0843939227496675,0.799814569223099,0.929,0.875,1
"SCD",0.0843939227496675,1.47364422765549,0.929,0.875,1
"AMN1",0.0845274507569057,0.929818052856888,0.929,1,1
"CTBP2",0.0845274507569057,0.689350193168124,0.929,1,1
"CAMKK2",0.0845274507569057,1.18600110984147,1,0.938,1
"CCNT1",0.0845274507569057,0.761257777065632,1,0.938,1
"CYB5R1",0.0845274507569057,0.636857121574968,1,0.938,1
"DOCK9",0.0845274507569057,1.63353734854234,1,0.938,1
"LANCL1",0.0845274507569057,0.678882490653909,1,0.938,1
"MTREX",0.0845274507569057,1.33932563084273,1,0.938,1
"ZNF776",0.0845274507569057,0.88395679762154,1,0.938,1
"ADAM17",0.0845274507569057,0.437575442034717,1,1,1
"AIDA",0.0845274507569057,0.44878754804466,1,1,1
"APP",0.0845274507569057,0.603445745454932,1,1,1
"BAZ2A",0.0845274507569057,0.780229337721358,1,1,1
"CKAP4",0.0845274507569057,0.425866575389549,1,1,1
"FCHO2",0.0845274507569057,0.922538719102402,1,1,1
"GNPNAT1",0.0845274507569057,0.853501381516148,1,1,1
"GTF2H3",0.0845274507569057,0.83764181011361,1,1,1
"HSPA9",0.0845274507569057,0.502814340303571,1,1,1
"MED13",0.0845274507569057,0.838373122903254,1,1,1
"OPHN1",0.0845274507569057,1.35615874674707,1,1,1
"RBM28",0.0845274507569057,0.685561282201856,1,1,1
"TSPYL1",0.0845274507569057,0.434972108999061,1,1,1
"ZNF687",0.0845274507569057,1.02327210671174,1,1,1
"FBXW8",0.0845772779245053,1.87799222428701,0.786,0.5,1
"REEP6",0.0845772779245053,1.20393306131169,0.786,0.5,1
"FGFR4",0.0845772779245053,2.412317193858,0.714,0.562,1
"MMAA",0.0845772779245053,0.449536423330955,0.714,0.562,1
"TRPM2",0.0852619304382896,0.43931151806165,0.643,0.25,1
"SEC61A2",0.0853232001130497,0.531696166254243,0.929,0.688,1
"CCSER2",0.0859639530080161,0.928509732949722,0.929,0.938,1
"EML2",0.0859639530080161,1.29521694054771,0.929,0.938,1
"COBL",0.0861880583616002,0.524670765065043,0.643,0.312,1
"RAB6B",0.0861880583616002,0.445054538565282,0.643,0.312,1
"SELENOP",0.0872590055161617,1.87379561170479,0.786,0.375,1
"KLHDC9",0.0878913828259589,1.37161525396529,0.643,0.375,1
"IRF2",0.0882089261526788,0.960336141327367,0.857,0.562,1
"NUP210",0.0882089261526788,1.0804658466342,0.857,0.562,1
"TPM2",0.0882089261526788,0.980589301615147,0.857,0.562,1
"IER5L",0.0886903916462822,0.67171548856812,0.571,0.25,1
"BTBD6",0.0892413511166674,0.546970317308476,1,0.625,1
"RCC1L",0.0905266527383024,0.820527412454437,0.929,0.625,1
"SDHAF4",0.0905266527383024,0.292705946945683,0.929,0.625,1
"DDX31",0.0905266527383024,0.575461708135106,0.857,0.688,1
"FAM161B",0.0905266527383024,1.00509742475778,0.857,0.688,1
"LARGE1",0.0909671617579584,1.01969297207242,1,0.875,1
"FAXC",0.0913963520475745,0.660652911903677,0.786,0.688,1
