"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.333773890488536,-0.243296050704489,1,1,1,"NDUFB7"
0.333773890488536,-0.187605002046958,1,1,1,"NEDD8"
0.333773890488536,-0.362432231851022,1,1,1,"NOP14"
0.333773890488536,-0.779260705256017,1,1,1,"NQO2"
0.333773890488536,0.252373042640645,1,1,1,"PHPT1"
0.333773890488536,0.102160434273801,1,1,1,"PLBD2"
0.333773890488536,0.104535991270771,1,1,1,"PNO1"
0.333773890488536,0.463950672285183,1,1,1,"POLR2B"
0.333773890488536,0.343214822149617,1,1,1,"PPP1R7"
0.333773890488536,-0.449040522926632,1,1,1,"PRKAG1"
0.333773890488536,0.453211846626899,1,1,1,"RBBP6"
0.333773890488536,-0.38640361900168,1,1,1,"RPLP0"
0.333773890488536,-0.417846875794901,1,1,1,"RPLP2"
0.333773890488536,-0.380250219169357,1,1,1,"RPS8"
0.333773890488536,-0.292106881706727,1,1,1,"SCYL1"
0.333773890488536,-0.348069195992232,1,1,1,"SDCBP"
0.333773890488536,0.373517403092515,1,1,1,"SDE2"
0.333773890488536,-0.172814096876808,1,1,1,"SEC61B"
0.333773890488536,0.240785881874046,1,1,1,"SF3A3"
0.333773890488536,0.361685850038285,1,1,1,"SGPL1"
0.333773890488536,-0.360229563221667,1,1,1,"SGTA"
0.333773890488536,-0.32161254310993,1,1,1,"SLC25A1"
0.333773890488536,0.399231945344813,1,1,1,"SLC38A1"
0.333773890488536,0.244610486488218,1,1,1,"SMARCE1"
0.333773890488536,-0.308941489828955,1,1,1,"SMDT1"
0.333773890488536,-0.555278472061206,1,1,1,"SREK1IP1"
0.333773890488536,0.512649528798357,1,1,1,"TIA1"
0.333773890488536,0.497931570983022,1,1,1,"TIGD1"
0.333773890488536,0.293528179636043,1,1,1,"TMED10"
0.333773890488536,-0.101957485634563,1,1,1,"TMEM123"
0.333773890488536,-0.914625243307072,1,1,1,"TNRC6B"
0.333773890488536,-0.418372591029089,1,1,1,"TSR3"
0.333773890488536,-0.388259009223828,1,1,1,"TTC39C"
0.333773890488536,-0.219023315804904,1,1,1,"UBL7"
0.333773890488536,0.271558836012511,1,1,1,"UGGT2"
0.333773890488536,-0.33714167479821,1,1,1,"UQCRFS1"
0.333773890488536,0.271257142647671,1,1,1,"USP4"
0.333773890488536,-0.941170561905975,1,1,1,"VANGL1"
0.333773890488536,-0.243076910195375,1,1,1,"VHL"
0.333773890488536,0.395412363571998,1,1,1,"WARS1"
0.333773890488536,0.31633824971623,1,1,1,"ZKSCAN1"
0.333773890488536,-0.287974615019007,1,1,1,"ZNF131"
0.333773890488536,0.186823677833523,1,1,1,"ZNG1A"
0.334477205841524,0.602090388765648,0.357,0.188,1,"RSC1A1"
0.336534849190473,0.138211653142924,0.929,0.688,1,"SPATC1L"
0.336534849190473,0.587207746170848,0.786,0.812,1,"IRF7"
0.336836287738484,-0.260143362215576,0.643,0.938,1,"VARS1"
0.336836287738484,-1.75199819598153,0.786,0.812,1,"CNTLN"
0.336836287738484,-0.503982996590362,0.786,0.812,1,"FANCG"
0.336836287738484,-1.49712952538267,0.786,0.812,1,"SLF1"
0.338346863719843,-1.20707030217123,0.929,0.812,1,"DCK"
0.338346863719843,-1.09982042748357,0.929,0.812,1,"GINS2"
0.33871994171473,1.00279463667276,0.929,0.812,1,"CHAMP1"
0.33871994171473,0.375494380977042,0.929,0.812,1,"ICE1"
0.33871994171473,0.302250542732042,0.929,0.812,1,"MSH5"
0.338862202885486,0.327845048233321,0.929,0.938,1,"ATG14"
0.338862202885486,0.56487947165186,0.929,0.938,1,"GMEB2"
0.338862202885486,0.314856493310418,0.929,0.938,1,"NXT1"
0.338862202885486,0.663195118254988,0.929,0.938,1,"PVR"
0.3393727972615,-2.68370084500884,0.929,0.938,1,"ADCY9"
0.3393727972615,-0.817098694698843,0.929,0.938,1,"CASP8AP2"
0.3393727972615,-0.56155203516844,0.929,0.938,1,"MSANTD3"
0.3393727972615,-0.468869139268667,0.929,0.938,1,"PRXL2C"
0.3393727972615,-0.36340652793121,0.929,0.938,1,"PSMG2"
0.3393727972615,-0.157725646350305,0.929,0.938,1,"VPS18"
0.34017751358239,0.0219326338373782,0.857,0.5,1,"WDSUB1"
0.34017751358239,0.720749640629478,0.714,0.625,1,"MIPEP"
0.34017751358239,0.701285971900058,0.714,0.625,1,"ZNF232"
0.340311536698111,-0.747666492981103,0.571,0.75,1,"CELF2"
0.340311536698111,-0.483150604010551,0.571,0.75,1,"NCAPG"
0.342097805586371,-0.635238451989459,0.571,0.688,1,"AP2A2"
0.342097805586371,-1.61399554381027,0.571,0.688,1,"FASTKD1"
0.343685948563387,1.71961551542607,0.643,0.375,1,"SESN1"
0.343685948563387,1.57203702433539,0.571,0.438,1,"EIF4E3"
0.343721527609089,0.897936985284044,0.571,0.5,1,"DCLRE1A"
0.344207119006716,0.629420720703047,0.714,0.75,1,"BAHD1"
0.344452789085333,-0.5694046811188,0.714,0.75,1,"ANKRD33B"
0.344465689411916,-0.186505425562388,0.5,0.688,1,"EEF2KMT"
0.346426786606696,0.836000713633381,0.429,0.312,1,"ALDH4A1"
0.347381864623244,-1.75616052398363,0.071,0.25,1,"FCMR"
0.347846427663361,-0.207221758462586,0.929,0.5,1,"ACBD4"
0.347846427663361,-0.0114599223963099,0.929,0.5,1,"CDADC1"
0.347846427663361,-0.37003897285049,0.857,0.562,1,"ATOSA"
0.347846427663361,0.679407385938727,0.786,0.625,1,"ABCB7"
0.347846427663361,1.91944818364096,0.786,0.625,1,"IFT140"
0.347846427663361,-0.0157900864017222,0.714,0.688,1,"SETD1A"
0.347847376621288,0.820252904543731,0.857,0.75,1,"C2CD5"
0.347892018902829,-0.966736635381853,0.786,0.625,1,"STMN3"
0.347892018902829,-0.741698413301442,0.643,0.75,1,"PHETA2"
0.34815925370648,1.75698635758821,0.357,0.25,1,"LPAR5"
0.349051012849269,-0.941383300702908,0.857,0.875,1,"C10orf88"
0.349051012849269,-0.526270608482411,0.857,0.875,1,"C17orf58"
0.349051012849269,-0.625812813786863,0.857,0.875,1,"LTBP4"
0.349051012849269,-1.75319908634505,0.857,0.875,1,"MAST3"
0.349051012849269,-0.139099738374029,0.857,0.875,1,"NR2C2AP"
0.349051012849269,-0.37957797379245,0.857,0.875,1,"YEATS4"
0.349089755088056,-0.295545447399664,0.857,1,1,"CHIC2"
0.349089755088056,-0.392599913631602,1,0.875,1,"PEX1"
0.349089755088056,-0.461864755651245,1,0.875,1,"TMA16"
0.349527458492976,1.44286988321601,0.286,0.188,1,"C1orf74"
0.349527458492976,2.60599182790996,0.286,0.188,1,"FOXH1"
0.349527458492976,1.81617818793484,0.286,0.188,1,"GPC3"
0.349600899584608,0.266004880553284,1,0.875,1,"BRD4"
0.349600899584608,0.0809248264956581,1,0.875,1,"ITGAV"
0.349600899584608,-0.370785615174317,1,0.875,1,"NEK7"
0.349600899584608,0.104518055297821,1,0.875,1,"PHYH"
0.349600899584608,0.609938393813423,1,0.875,1,"PPP1R16A"
0.349600899584608,0.170817896866824,1,0.875,1,"TRERF1"
0.349600899584608,0.308510393258841,1,0.875,1,"TRPT1"
0.349600899584608,-0.0402245563807793,1,0.875,1,"UVSSA"
0.349600899584608,-0.229512335022148,1,0.875,1,"ZNF43"
0.349666804024888,1.74746363211886,0.5,0.375,1,"ADCK1"
0.349666804024888,1.28993587002787,0.5,0.375,1,"NRL"
0.349833971902938,-1.13141303822128,0.286,0.438,1,"INCA1"
0.350168307659036,-0.0271873241873094,0.286,0.562,1,"CTDP1"
0.350168307659036,-2.0169310598666,0.357,0.5,1,"RHEBL1"
0.350324651915528,0.711837622348276,0.786,0.562,1,"NSMCE3"
0.350385343963725,-0.494096082811869,0.643,0.688,1,"CAB39L"
0.350385343963725,-0.81232858825804,0.643,0.688,1,"INTS5"
0.351584029106877,-0.215755960842475,0.929,0.625,1,"TNS4"
0.351584029106877,1.24995498130448,0.857,0.688,1,"EOLA1"
0.351584029106877,-0.0854162482414647,0.857,0.688,1,"EPB41"
0.351584029106877,0.231155763739555,0.857,0.688,1,"KIFAP3"
0.351584029106877,0.521975342571031,0.857,0.688,1,"MISP"
0.351606391506689,-0.947884592255989,0.857,0.688,1,"CCNB2"
0.351606391506689,-0.199520984616892,0.714,0.812,1,"CHTF18"
0.351606391506689,-0.960050601890425,0.714,0.812,1,"RAB11FIP2"
0.351624187906047,0.563230308002241,0.429,0.25,1,"LTBP2"
0.351624187906047,1.83576996617174,0.429,0.25,1,"OMG"
0.351624187906047,-0.727666878372698,0.429,0.25,1,"PACSIN1"
0.353720312186528,0.20285861643302,0.929,0.75,1,"CMIP"
0.353720312186528,0.518013294849895,0.929,0.75,1,"TMEM132A"
0.353720312186528,0.453209670250371,0.929,0.75,1,"TTLL4"
0.353720312186528,0.152672697437666,0.857,0.812,1,"MAGI3"
0.353727422494463,-0.286035972868708,0.857,0.812,1,"VEGFB"
0.353727422494463,-1.43276906475325,0.857,0.812,1,"ZNF845"
0.353940222871021,0.658578842720388,0.5,0.312,1,"FAM110B"
0.353940222871021,0.949965303799888,0.5,0.312,1,"LMF1"
0.354098189983096,-1.6848638680268,0.571,0.625,1,"ZDHHC8"
0.354587288399143,0.608948718384166,0.714,0.5,1,"ANGEL1"
0.354587288399143,0.379102213781414,0.714,0.5,1,"FAM50B"
0.354587288399143,0.372494177660641,0.714,0.5,1,"RNF113A"
0.354693530427769,0.0728816391806562,1,0.812,1,"CCDC24"
0.354693530427769,0.535466603158499,1,0.812,1,"H1-2"
0.354693530427769,0.238674241946655,1,0.812,1,"ZNF141"
0.354693530427769,0.430385957443838,1,0.812,1,"ZNF19"
0.354693530427769,0.472701650752565,0.857,0.938,1,"TTC5"
0.354693530427769,0.787746159838511,0.857,0.938,1,"ZNF512B"
0.354693530427769,0.253084184584861,0.929,0.875,1,"EDEM2"
0.354693530427769,0.489461626628916,0.929,0.875,1,"VMAC"
0.354694506891721,-0.112275541563144,0.786,1,1,"NOA1"
0.354694506891721,-0.293019020443079,0.857,0.938,1,"CNEP1R1"
0.354694506891721,-0.262162357792957,0.857,0.938,1,"GALM"
0.354694506891721,-1.04959732259651,0.857,0.938,1,"NFIX"
0.354694506891721,-0.528361884892464,0.857,0.938,1,"RITA1"
0.354694506891721,-0.154262700982438,0.929,0.875,1,"ASB1"
0.354694506891721,-1.12212727835568,0.929,0.875,1,"ZNF28"
0.354944234109295,-0.241573722343323,0.929,1,1,"BRAP"
0.354944234109295,-0.738646923198724,0.929,1,1,"CCDC32"
0.354944234109295,-0.311984470078899,0.929,1,1,"CLCC1"
0.354944234109295,-0.730903991795362,0.929,1,1,"DBF4B"
0.354944234109295,-0.387148207938925,0.929,1,1,"DCTN1"
0.354944234109295,0.490698704291908,0.929,1,1,"NHLRC2"
0.354944234109295,0.228071370222921,0.929,1,1,"PDPK1"
0.354944234109295,-0.302252197829734,0.929,1,1,"PKN2"
0.354944234109295,-0.459807476449253,0.929,1,1,"RNF145"
0.354944234109295,-0.459200109081207,0.929,1,1,"RSKR"
0.354944234109295,0.462281494767446,0.929,1,1,"SIL1"
0.354944234109295,0.891477610590528,0.929,1,1,"TFAM"
0.354944234109295,0.0336940046509238,0.929,1,1,"TMEM106C"
0.354944234109295,0.569271153352888,0.929,1,1,"ZNF169"
0.354944234109295,0.103314678470794,1,0.938,1,"C6orf132"
0.354944234109295,0.443365581034422,1,0.938,1,"CIPC"
0.354944234109295,0.00166187026442888,1,0.938,1,"CISD1"
0.354944234109295,0.961575981407762,1,0.938,1,"DEDD2"
0.354944234109295,-1.01863070883113,1,0.938,1,"DMAP1"
0.354944234109295,0.589510198702532,1,0.938,1,"FAM200B"
0.354944234109295,0.42762526248551,1,0.938,1,"INPP5B"
0.354944234109295,0.261744312825487,1,0.938,1,"MED30"
0.354944234109295,0.285861908819403,1,0.938,1,"MIDN"
0.354944234109295,0.381588592141385,1,0.938,1,"NHSL3"
0.354944234109295,0.44324811096617,1,0.938,1,"PCNX1"
0.354944234109295,0.328452766857833,1,0.938,1,"PLAA"
0.354944234109295,-0.448017046075365,1,0.938,1,"RPA1"
0.354944234109295,0.17394408891571,1,0.938,1,"ZNF622"
0.354944234109295,0.328090636298849,1,1,1,"AAR2"
0.354944234109295,-0.626817436413526,1,1,1,"ACTR1A"
0.354944234109295,0.0469253178395688,1,1,1,"ADGRG1"
0.354944234109295,0.410407769798314,1,1,1,"ANGEL2"
0.354944234109295,0.365801750529384,1,1,1,"ANKRD36C"
0.354944234109295,0.297779255084151,1,1,1,"ATP5MC1"
0.354944234109295,0.373274575351797,1,1,1,"ATP6AP1"
0.354944234109295,0.853823776020795,1,1,1,"ATRX"
0.354944234109295,0.280046396799978,1,1,1,"BBLN"
0.354944234109295,-0.306081868591406,1,1,1,"BRI3"
0.354944234109295,0.160658295226362,1,1,1,"CDC42EP1"
0.354944234109295,0.247107725895796,1,1,1,"CDC5L"
0.354944234109295,-0.198377912950359,1,1,1,"CHMP5"
0.354944234109295,-0.86367015219309,1,1,1,"CNNM2"
0.354944234109295,-0.371520974870421,1,1,1,"COPS9"
0.354944234109295,-0.462151915954474,1,1,1,"COTL1"
0.354944234109295,-0.224477949755053,1,1,1,"COX7A2L"
0.354944234109295,0.317140503709351,1,1,1,"CUL3"
0.354944234109295,0.201094373821987,1,1,1,"DPM1"
0.354944234109295,-0.0418246155998512,1,1,1,"EBP"
0.354944234109295,0.625706690336647,1,1,1,"ERBB2"
0.354944234109295,0.584788485684723,1,1,1,"FAM228B"
0.354944234109295,-0.194450094188608,1,1,1,"FAM3C"
0.354944234109295,-0.94986473077908,1,1,1,"GDPGP1"
0.354944234109295,0.318179917488186,1,1,1,"GRSF1"
0.354944234109295,0.0856964930044608,1,1,1,"GSS"
0.354944234109295,-0.250872949650731,1,1,1,"HERPUD1"
0.354944234109295,1.25734101253102,1,1,1,"IDH1"
0.354944234109295,0.300673089683075,1,1,1,"ING1"
0.354944234109295,0.439856233335217,1,1,1,"KANSL1"
0.354944234109295,-0.563410102303461,1,1,1,"KIAA0586"
0.354944234109295,-0.449733651360003,1,1,1,"KLHDC2"
0.354944234109295,-0.334696770926548,1,1,1,"LRRC75A"
0.354944234109295,-0.335827667818888,1,1,1,"LSM1"
0.354944234109295,-0.650343740988121,1,1,1,"MAP3K20"
0.354944234109295,0.582963759236157,1,1,1,"MPHOSPH8"
0.354944234109295,0.356467926910287,1,1,1,"MPV17"
0.354944234109295,-0.163101643592389,1,1,1,"MRPL41"
0.354944234109295,0.465051926874108,1,1,1,"MRPL48"
0.354944234109295,-0.390848386053386,1,1,1,"MRPL58"
0.354944234109295,0.320035865147948,1,1,1,"MTDH"
0.354944234109295,-0.427085697215736,1,1,1,"MYH9"
0.354944234109295,-0.13114299081932,1,1,1,"NCL"
0.354944234109295,-0.475483822455771,1,1,1,"NCOA4"
0.354944234109295,0.0360320832717331,1,1,1,"NDUFA13"
0.354944234109295,0.908148737371557,1,1,1,"NIPBL"
0.354944234109295,0.360204182427132,1,1,1,"NUDT19"
0.354944234109295,0.254847719445864,1,1,1,"OTUD4"
0.354944234109295,0.259066318618065,1,1,1,"PAK2"
0.354944234109295,-0.190587852094209,1,1,1,"PARK7"
0.354944234109295,-0.517401399890628,1,1,1,"PDGFA"
0.354944234109295,-0.336167496586753,1,1,1,"PDIA4"
0.354944234109295,-0.359735961702045,1,1,1,"PEBP1"
0.354944234109295,-0.353278020291411,1,1,1,"PFDN5"
0.354944234109295,0.323089486834929,1,1,1,"PHF3"
0.354944234109295,-0.335578901791528,1,1,1,"PIP4K2A"
0.354944234109295,0.475292728250169,1,1,1,"PKD1"
0.354944234109295,0.34167870273449,1,1,1,"PLPP2"
0.354944234109295,0.375133123973925,1,1,1,"POLR3K"
0.354944234109295,-0.150642474079453,1,1,1,"PRKAR1A"
0.354944234109295,-0.0400854633118666,1,1,1,"PSMA6"
0.354944234109295,-0.474878156830837,1,1,1,"PTDSS1"
0.354944234109295,0.581524060248408,1,1,1,"PTPN3"
0.354944234109295,-0.249231227939068,1,1,1,"RBM39"
0.354944234109295,-0.505332488419416,1,1,1,"RHOC"
0.354944234109295,0.506659083091749,1,1,1,"RIT1"
0.354944234109295,-0.442257457415035,1,1,1,"RPL15"
0.354944234109295,-0.199890006390882,1,1,1,"RPS16"
0.354944234109295,0.369042254304993,1,1,1,"SHKBP1"
0.354944234109295,-0.369644000231999,1,1,1,"SLC39A9"
0.354944234109295,0.519058906879347,1,1,1,"SMYD4"
0.354944234109295,-0.217817528406839,1,1,1,"SRP19"
0.354944234109295,0.419954419133048,1,1,1,"SRPK1"
0.354944234109295,-0.214956020630473,1,1,1,"SSR1"
0.354944234109295,-0.265091047721833,1,1,1,"SSRP1"
0.354944234109295,0.249007531240917,1,1,1,"STAM2"
0.354944234109295,0.18127527137068,1,1,1,"TGIF1"
0.354944234109295,0.324673036847292,1,1,1,"TOMM20"
0.354944234109295,-0.549888420172995,1,1,1,"TOMM40"
0.354944234109295,-0.14191582997014,1,1,1,"TOMM7"
0.354944234109295,-0.456018735676123,1,1,1,"TRADD"
0.354944234109295,-0.346255604761891,1,1,1,"TRAPPC5"
0.354944234109295,-1.28452041797072,1,1,1,"TRIM44"
0.354944234109295,-0.821744980343524,1,1,1,"TRIP13"
0.354944234109295,-0.181311518294583,1,1,1,"TXN"
0.354944234109295,-0.211619736318413,1,1,1,"UBE2K"
0.354944234109295,-0.322292103763814,1,1,1,"UBE2V2"
0.354944234109295,-0.427915037792739,1,1,1,"UBLCP1"
0.354944234109295,0.183229112460848,1,1,1,"VCF1"
0.354944234109295,-0.100829321348789,1,1,1,"VEZF1"
0.354944234109295,0.288551180315214,1,1,1,"VPS37B"
0.354944234109295,-0.470388178543793,1,1,1,"VTI1A"
0.354944234109295,-0.400226904023933,1,1,1,"WDR54"
0.354944234109295,-0.188322419036478,1,1,1,"ZFAND6"
0.354944234109295,-0.198487849035917,1,1,1,"ZNF428"
0.354944234109295,0.368498899359819,1,1,1,"ZNF451"
0.35557732657579,-0.0221386719489596,0.643,0.812,1,"FIG4"
0.35557732657579,-0.607780918654005,0.643,0.812,1,"SSBP4"
0.355765481552309,-0.373506869000793,0.429,0.688,1,"EPOR"
0.355795628157713,1.43881930531541,0.786,0.688,1,"KDM1B"
0.355795628157713,0.773262251338955,0.786,0.688,1,"TXLNG"
0.356074608034819,0.786780179844234,0.571,0.375,1,"PTPRU"
0.356638687880003,1.50068364541708,0.643,0.438,1,"MEST"
0.356638687880003,0.674405028087102,0.643,0.438,1,"UCN"
0.356638687880003,-0.00577743469089853,0.643,0.438,1,"ZSCAN21"
0.357897913788205,0.459920664242606,0.929,0.688,1,"OSBP2"
0.357897913788205,1.38861805535802,0.786,0.812,1,"PPP1R9A"
0.357897913788205,0.281616539794266,0.786,0.812,1,"TIFA"
0.359685227905483,-0.564024186521534,0.786,0.938,1,"ERI2"
0.360069487100276,0.312206566772246,0.929,0.812,1,"MUL1"
0.360069487100276,0.250762514795063,0.929,0.812,1,"NCOA2"
0.360069487100276,0.138221278557988,0.929,0.812,1,"THRB"
0.360069487100276,0.968129598689403,0.929,0.812,1,"VPS37C"
0.360287568633984,0.383768462816335,0.929,0.938,1,"SLC25A10"
0.360766283524904,0.352717066389009,0.286,0.125,1,"FAM187A"
0.360766283524904,1.00329628028357,0.286,0.125,1,"SLC45A3"
0.360766283524904,-0.262484812023161,0.286,0.125,1,"TNIK"
0.360798713130535,-0.59766898604076,0.929,0.938,1,"ESF1"
0.360798713130535,-0.843967168511867,0.929,0.938,1,"LMNB1"
0.360798713130535,-0.96710542023184,0.929,0.938,1,"NEK2"
0.360798713130535,-0.580131717165646,0.929,0.938,1,"PLCB3"
0.360798713130535,-0.726497319059432,0.929,0.938,1,"RFX2"
0.360798713130535,-0.66897496546049,0.929,0.938,1,"TCTA"
0.360798713130535,-1.69047466387659,0.929,0.938,1,"WDFY2"
0.36208059025183,0.744816169974417,0.714,0.625,1,"SNX18"
0.362111988381454,-0.53120149574848,0.571,0.75,1,"LRRC75B"
0.363283387545992,-0.00406682416955517,0.5,0.438,1,"B3GAT2"
0.364045056934897,0.295421632631582,0.786,0.5,1,"EID2"
0.364045056934897,0.0101501059257822,0.786,0.5,1,"FPGT"
0.364045056934897,1.22684250986309,0.643,0.625,1,"C4orf33"
0.364178942520484,-0.730852505991657,0.571,0.688,1,"H4C3"
0.364178942520484,-1.78779548304726,0.571,0.688,1,"MTHFSD"
0.365960384101035,0.285187730510745,0.857,0.625,1,"TRAPPC6A"
0.367967127547338,0.251829767288763,0.214,0.438,1,"ZNF239"
0.369628147742435,0.47439766421522,0.857,0.75,1,"CEP290"
0.369628147742435,0.836003939799567,0.857,0.75,1,"RAB20"
0.369628147742435,0.524520892692376,0.857,0.75,1,"RANBP6"
0.369628147742435,0.174972841963287,0.857,0.75,1,"TMEM38A"
0.369842447197454,-0.0395951119093376,0.929,0.5,1,"SIRT3"
0.369842447197454,0.541410464683171,0.857,0.562,1,"ATP11A"
0.369842447197454,0.725690649249637,0.786,0.625,1,"CLIC3"
0.369931566724378,-0.616527968976697,0.643,0.75,1,"RRAS"
0.370334832583708,1.59592950443546,0.429,0.312,1,"TMEM187"
0.370463024421742,0.824007464498955,0.857,0.875,1,"L3MBTL1"
0.370809449076631,-0.483486550350598,0.857,1,1,"CD58"
0.370809449076631,-0.140070936776542,0.857,1,1,"HPS4"
0.370809449076631,-0.357139098531296,0.857,1,1,"TRIP6"
0.370809449076631,-0.378507118306241,1,0.875,1,"ITGA6"
0.370809449076631,-0.572734805033017,1,0.875,1,"ZNF384"
0.370865148780959,-0.169015918679766,0.857,0.875,1,"SCAF1"
0.370865148780959,-0.957521140652946,0.857,0.875,1,"STRIP2"
0.371319108247734,0.255619197754962,1,0.875,1,"FOXJ2"
0.371319108247734,-0.0791421233945595,1,0.875,1,"GMCL1"
0.371319108247734,0.78534346689925,1,0.875,1,"LIPH"
0.371319108247734,-0.621078240365093,1,0.875,1,"MLLT10"
0.371319108247734,0.217160259933796,1,0.875,1,"PTRH2"
0.372456936306528,0.6342050084461,0.786,0.562,1,"ESRRA"
0.372456936306528,0.374252024344355,0.786,0.562,1,"GPR39"
0.372456936306528,0.334490891564743,0.786,0.562,1,"PALB2"
0.372456936306528,0.517427471882466,0.786,0.562,1,"ST3GAL3"
0.372456936306528,0.179195091401081,0.786,0.562,1,"TFB1M"
0.37274246261802,-0.296034707711163,0.5,0.812,1,"CMTM7"
0.373566763230012,0.318126361099966,0.857,0.688,1,"GLI4"
0.373566763230012,0.371736738551767,0.857,0.688,1,"ZFP41"
0.373566763230012,0.57671521893001,0.786,0.75,1,"INPP4B"
0.373566763230012,1.37019214365813,0.786,0.75,1,"LRIG1"
0.373566763230012,0.68920213436615,0.786,0.75,1,"SAXO6"
0.373611254228407,-0.295148538806355,0.714,0.812,1,"NAPB"
0.373611254228407,-0.700763009420274,0.786,0.75,1,"CUL7"
0.375478927203065,4.30593845096066,0.214,0.125,1,"IRX5"
0.375478927203065,1.30012811348854,0.214,0.125,1,"SEMA4G"
0.375523349436393,0.640268357656705,0.357,0.188,1,"DKK3"
0.375523349436393,1.62131725164539,0.357,0.188,1,"SAMD15"
0.375693625495474,1.3691143358418,0.929,0.75,1,"MACO1"
0.375693625495474,0.438291498909662,0.929,0.75,1,"NIF3L1"
0.375693625495474,0.499892114465619,0.857,0.812,1,"C1orf216"
0.375693625495474,0.583280713195196,0.857,0.812,1,"OSGIN2"
0.375693625495474,0.795626855553823,0.857,0.812,1,"USF1"
0.375709317683779,-0.945993065497763,0.929,0.75,1,"PRIMPOL"
0.375709317683779,-0.444288628730357,0.786,0.875,1,"MOB2"
0.376051974012994,-2.3582804549344,0.214,0.312,1,"FAM209A"
0.376665372164279,0.787113198266558,1,0.812,1,"PLEKHG3"
0.376665372164279,0.314252442493937,1,0.812,1,"PPP1R13B"
0.376665372164279,0.20498705851251,1,0.812,1,"YARS2"
0.376665372164279,0.530984740430494,0.857,0.938,1,"ARK2N"
0.376665372164279,0.247407527038602,0.857,0.938,1,"NAF1"
0.376665372164279,1.17013636391262,0.929,0.875,1,"PDCD11"
0.376665372164279,-0.0214202706552733,0.929,0.875,1,"PLD2"
0.376665372164279,0.258199423475384,0.929,0.875,1,"TMEM116"
0.376665372164279,0.227813005514794,0.929,0.875,1,"ZDHHC13"
0.376665372164279,-0.162461373299063,0.929,0.875,1,"ZMYM3"
0.376668164026002,-0.527745805216112,0.786,1,1,"ORAI1"
0.376668164026002,-1.10780871027029,1,0.812,1,"NUMBL"
0.376668164026002,-1.22178749372431,0.857,0.938,1,"CDK19"
0.376668164026002,-0.559613698407521,0.857,0.938,1,"CZIB"
0.376668164026002,-0.699104760566493,0.857,0.938,1,"TMEM185B"
0.376668164026002,-0.497269444582132,0.929,0.875,1,"DOHH"
0.376668164026002,-0.884382808892985,0.929,0.875,1,"SGTB"
0.376668164026002,-0.667364910538621,0.929,0.875,1,"WDR62"
0.376918015020697,-0.350430660670683,0.929,1,1,"AAAS"
0.376918015020697,-0.338737304147446,0.929,1,1,"ACAA2"
0.376918015020697,0.651760292318789,0.929,1,1,"ARL5B"
0.376918015020697,-0.286830800924053,0.929,1,1,"DDX54"
0.376918015020697,-1.20768808795498,0.929,1,1,"DET1"
0.376918015020697,0.371730085753695,0.929,1,1,"ENC1"
0.376918015020697,-0.24949971006673,0.929,1,1,"FAM111A"
0.376918015020697,-0.55939606455561,0.929,1,1,"MED22"
0.376918015020697,0.268314576429201,0.929,1,1,"NBPF15"
0.376918015020697,-0.649477398071432,0.929,1,1,"PPP1R10"
0.376918015020697,0.62313644754239,0.929,1,1,"RASGEF1B"
0.376918015020697,1.6560584787339,0.929,1,1,"RSBN1L"
0.376918015020697,0.514784465516879,0.929,1,1,"TM2D2"
0.376918015020697,-0.410427391909401,0.929,1,1,"VBP1"
0.376918015020697,0.30619251579696,1,0.938,1,"BLTP2"
0.376918015020697,0.66892049831328,1,0.938,1,"DHRS4L2"
0.376918015020697,0.552710820029032,1,0.938,1,"GLE1"
0.376918015020697,0.0927415003287972,1,0.938,1,"GOSR2"
0.376918015020697,-0.190839588756845,1,0.938,1,"IFT20"
0.376918015020697,0.215869346146741,1,0.938,1,"MIER3"
0.376918015020697,0.0203827225288249,1,0.938,1,"NOL11"
0.376918015020697,0.0894324600473437,1,0.938,1,"PCCB"
0.376918015020697,-0.326036508174544,1,0.938,1,"PHLDA1"
0.376918015020697,0.546836575308195,1,0.938,1,"PLSCR1"
0.376918015020697,-0.776523384167634,1,0.938,1,"PPM1D"
0.376918015020697,0.226175498746896,1,0.938,1,"PURB"
0.376918015020697,0.766521205779142,1,0.938,1,"RIC8B"
0.376918015020697,0.177355675093208,1,0.938,1,"RYK"
0.376918015020697,0.59340174418568,1,0.938,1,"SDC1"
0.376918015020697,0.101475029657106,1,0.938,1,"SLC30A5"
0.376918015020697,-0.69178449605081,1,0.938,1,"SMCHD1"
0.376918015020697,-0.546628805579943,1,0.938,1,"SRGAP2"
0.376918015020697,1.22471084635499,1,0.938,1,"THAP6"
0.376918015020697,0.284486683560551,1,0.938,1,"TIPARP"
0.376918015020697,0.0550060019476435,1,0.938,1,"TMEM70"
0.376918015020697,-0.45006247159324,1,1,1,"ANP32A"
0.376918015020697,-0.565009833635405,1,1,1,"AP2B1"
0.376918015020697,-0.287204414147331,1,1,1,"ARHGEF10"
0.376918015020697,-0.222869329441577,1,1,1,"AURKAIP1"
0.376918015020697,-0.222206160709669,1,1,1,"BANF1"
0.376918015020697,0.279621682418906,1,1,1,"BLOC1S2"
0.376918015020697,-0.265923941327618,1,1,1,"BZW1"
0.376918015020697,-0.296468378616933,1,1,1,"CALU"
0.376918015020697,-0.32201540629111,1,1,1,"CAPN2"
